["port 1","LEFT"]
["port 2","RIGHT"]
["port 3","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
2.0242289075882353e+14 6.7193408542535593e-01 7.1205657082989404e+00
2.0280078041176469e+14 6.7114178614518438e-01 7.2179849567729475e+00
2.0317867006470588e+14 6.6985546239300331e-01 7.3152211884049043e+00
2.0355655971764706e+14 6.6811112313041943e-01 7.4121068831196784e+00
2.0393444937058825e+14 6.6597199962053188e-01 7.5084868846828616e+00
2.0431233902352941e+14 6.6352604908352164e-01 7.6042281530421540e+00
2.0469022867647059e+14 6.6088172166228210e-01 7.6992291519000844e+00
2.0506811832941175e+14 6.5816211459372165e-01 7.7934282031080349e+00
2.0544600798235294e+14 6.5549777324116332e-01 7.8868100309303895e+00
2.0582389763529412e+14 6.5301853923436337e-01 7.9794096748201566e+00
2.0620178728823528e+14 6.5084497827835719e-01 8.0713130141769280e+00
2.0657967694117647e+14 6.4908002631613981e-01 8.1626533601146072e+00
2.0695756659411766e+14 6.4780155071239842e-01 8.2536039395721286e+00
2.0733545624705881e+14 6.4705651058405078e-01 8.3443665954544670e+00
2.0771334590000000e+14 6.4685730119410301e-01 8.4351575725739920e+00
2.0809123555294119e+14 6.4718067951497116e-01 8.5261917354427244e+00
2.0846912520588234e+14 6.4796940964650940e-01 8.6176668486600114e+00
2.0884701485882353e+14 6.4913647541089137e-01 8.7097495605940587e+00
2.0922490451176472e+14 6.5057143276220508e-01 8.8025644553103657e+00
2.0960279416470588e+14 6.5214826510373491e-01 8.8961870444054867e+00
2.0998068381764706e+14 6.5373399396023957e-01 8.9906409827933107e+00
2.1035857347058825e+14 6.5519729608754540e-01 9.0858992455821568e+00
2.1073646312352941e+14 6.5641647213583243e-01 9.1818886014545757e+00
2.1111435277647059e+14 6.5728626964404402e-01 9.2784965107345272e+00
2.1149224242941175e+14 6.5772324523654357e-01 9.3755795562148183e+00
2.1187013208235294e+14 6.5766952145102031e-01 9.4729726336185820e+00
2.1224802173529412e+14 6.5709492769251276e-01 9.5704983199678288e+00
2.1262591138823531e+14 6.5599760193709011e-01 9.6679760379815072e+00
2.1300380104117647e+14 6.5440317336268150e-01 9.7652307941218162e+00
2.1338169069411766e+14 6.5236265941306881e-01 9.8621013592902766e+00
2.1375958034705881e+14 6.4994921181197540e-01 9.9584477779033449e+00
2.1413747000000000e+14 6.4725385166442173e-01 1.0054158044855610e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(101, 3)
1.7634850470588234e+14 6.4029879855745897e-01 6.2829857530144095e-01
1.7672639435882353e+14 6.4217863820503285e-01 7.2105917693367827e-01
1.7710428401176469e+14 6.4406902906406815e-01 8.1414775635861891e-01
1.7748217366470588e+14 6.4593629045097389e-01 9.0755939560340615e-01
1.7786006331764706e+14 6.4774853928698140e-01 1.0012808451683795e+00
1.7823795297058822e+14 6.4947641337027118e-01 1.0952918093389330e+00
1.7861584262352941e+14 6.5109353747352761e-01 1.1895662506053495e+00
1.7899373227647059e+14 6.5257675755377065e-01 1.2840735707540341e+00
1.7937162192941175e+14 6.5390620193383353e-01 1.3787795574500241e+00
1.7974951158235294e+14 6.5506525398104598e-01 1.4736470342627779e+00
1.8012740123529412e+14 6.5604053325267042e-01 1.5686362131014817e+00
1.8050529088823528e+14 6.5682197779303908e-01 1.6637048123671176e+00
1.8088318054117647e+14 6.5740309839945932e-01 1.7588080619568629e+00
1.8126107019411762e+14 6.5778143836014813e-01 1.8538987580295367e+00
1.8163895984705881e+14 6.5795922432683129e-01 1.9489275484375492e+00
1.8201684950000000e+14 6.5794414263257350e-01 2.0438436192511915e+00
1.8239473915294116e+14 6.5775012859760618e-01 2.1385959128820295e+00
1.8277262880588234e+14 6.5739802217088972e-01 2.2331349419386171e+00
1.8315051845882353e+14 6.5691592829861778e-01 2.3274151768349252e+00
1.8352840811176469e+14 6.5633912893670809e-01 2.4213978891936137e+00
1.8390629776470588e+14 6.5570942662420006e-01 2.5150542393972066e+00
1.8428418741764706e+14 6.5507385434716592e-01 2.6083683185123667e+00
1.8466207707058822e+14 6.5448275688758140e-01 2.7013398051569522e+00
1.8503996672352941e+14 6.5398732605131804e-01 2.7939858874804377e+00
1.8541785637647059e+14 6.5363674567611652e-01 2.8863421359985937e+00
1.8579574602941175e+14 6.5347516174601950e-01 2.9784620953224090e+00
1.8617363568235294e+14 6.5353872952999348e-01 3.0704154852865493e+00
1.8655152533529412e+14 6.5385299768886074e-01 3.1622850504364957e+00
1.8692941498823528e+14 6.5443086701264330e-01 3.2541622508041814e+00
1.8730730464117647e+14 6.5527131148866491e-01 3.3461421227785548e+00
1.8768519429411762e+14 6.5635897845985869e-01 3.4383177345232916e+00
1.8806308394705881e+14 6.5766470247623565e-01 3.5307747001403342e+00
1.8844097360000000e+14 6.5914688528390342e-01 3.6235861953154602e+00
1.8881886325294116e+14 6.6075362294400963e-01 3.7168088409753066e+00
1.8919675290588234e+14 6.6242540864451427e-01 3.8104797070920076e+00
1.8957464255882353e+14 6.6409821090012777e-01 3.9046145585662648e+00
1.8995253221176469e+14 6.6570672175189449e-01 3.9992073417799663e+00
1.9033042186470588e+14 6.6718758459192318e-01 4.0942308119112045e+00
1.9070831151764706e+14 6.6848243996605994e-01 4.1896381375650416e+00
1.9108620117058822e+14 6.6954066271681489e-01 4.2853652922096241e+00
1.9146409082352941e+14 6.7032169830087096e-01 4.3813340456176739e+00
1.9184198047647059e+14 6.7079693511867777e-01 4.4774553927633303e+00
1.9221987012941175e+14 6.7095107084152794e-01 4.5736332906556427e+00
1.9259775978235294e+14 6.7078294415333184e-01 4.6697686046869800e+00
1.9297564943529412e+14 6.7030581113012888e-01 4.7657631872535662e+00
1.9335353908823528e+14 6.6954705080281651e-01 4.8615240181450812e+00
1.9373142874117647e+14 6.6854729054280748e-01 4.9569673273834889e+00
1.9410931839411766e+14 6.6735895140585677e-01 5.0520225985742462e+00
1.9448720804705881e+14 6.6604422807607344e-01 5.1466363183652444e+00
1.9486509770000000e+14 6.6467253812230231e-01 5.2407753008656428e+00
1.9524298735294119e+14 6.6331750059708128e-01 5.3344293817218631e+00
1.9562087700588234e+14 6.6205353361681718e-01 5.4276132529097518e+00
1.9599876665882353e+14 6.6095219293974694e-01 5.5203672047933958e+00
1.9637665631176469e+14 6.6007840648430993e-01 5.6127565649903861e+00
1.9675454596470588e+14 6.5948679003368016e-01 5.7048696804666310e+00
1.9713243561764706e+14 6.5921825281750612e-01 5.7968143820593081e+00
1.9751032527058822e+14 6.5929711326023688e-01 5.8887129944500307e+00
1.9788821492352941e+14 6.5972894008285876e-01 5.9806960964269740e+00
1.9826610457647059e+14 6.6049930877056795e-01 6.0728953757386614e+00
1.9864399422941175e+14 6.6157361766016021e-01 6.1654360360548015e+00
1.9902188388235294e+14 6.6289804470516622e-01 6.2584292790071343e+00
1.9939977353529412e+14 6.6440165189085565e-01 6.3519653891685435e+00
1.9977766318823528e+14 6.6599956782742487e-01 6.4461078941982226e+00
2.0015555284117647e+14 6.6759710862263144e-01 6.5408891694105558e+00
2.0053344249411766e+14 6.6909463886166909e-01 6.6363077280225555e+00
2.0091133214705881e+14 6.7039293109439602e-01 6.7323273100113861e+00
2.0128922180000000e+14 6.7139875300079899e-01 6.8288777740484949e+00
2.0166711145294119e+14 6.7203039369452555e-01 6.9258577192435959e+00
2.0204500110588234e+14 6.7222283162292440e-01 7.0231387165783543e+00
2.0242289075882353e+14 6.7193224500396398e-01 7.1205710051004658e+00
2.0280078041176469e+14 6.7113957292694926e-01 7.2179904910216868e+00
